"","state","date","vaccinations"
"6033","New York State",2021-02-14,84046
"6034","New York State",2021-02-15,85676
"6035","New York State",2021-02-16,95534
"6036","New York State",2021-02-17,91775
"6037","New York State",2021-02-18,90449
"6038","New York State",2021-02-19,104996
"6039","New York State",2021-02-20,102095
"6040","New York State",2021-02-21,99541
"6041","New York State",2021-02-22,99122
"6042","New York State",2021-02-23,94610
"6043","New York State",2021-02-24,91830
"6044","New York State",2021-02-25,89347
"6045","New York State",2021-02-26,72524
"6046","New York State",2021-02-27,74919
"6047","New York State",2021-02-28,86182
"6048","New York State",2021-03-01,91983
"6049","New York State",2021-03-02,103303
"6050","New York State",2021-03-03,112359
"6051","New York State",2021-03-04,121644
"6052","New York State",2021-03-05,129919
"6053","New York State",2021-03-06,140251
"6054","New York State",2021-03-07,144621
"6055","New York State",2021-03-08,151537
"6056","New York State",2021-03-09,147075
"6057","New York State",2021-03-10,154877
"6058","New York State",2021-03-11,158585
"6059","New York State",2021-03-12,162157
"6060","New York State",2021-03-13,178982
"6061","New York State",2021-03-14,151066
"6062","New York State",2021-03-15,146737
"6063","New York State",2021-03-16,149501
"6064","New York State",2021-03-17,144104
"6065","New York State",2021-03-18,144656
"6066","New York State",2021-03-19,143577
"6067","New York State",2021-03-20,127243
"6068","New York State",2021-03-21,153798
"6069","New York State",2021-03-22,154212
"6070","New York State",2021-03-23,160490
"6071","New York State",2021-03-24,162357
"6072","New York State",2021-03-25,161838
"6073","New York State",2021-03-26,169931
"6074","New York State",2021-03-27,178555
"6075","New York State",2021-03-28,183266
"6076","New York State",2021-03-29,191413
"6077","New York State",2021-03-30,189751
"6078","New York State",2021-03-31,203576
"6079","New York State",2021-04-01,201017
"6080","New York State",2021-04-02,245721
"6081","New York State",2021-04-03,263628
"6082","New York State",2021-04-04,266430
"6083","New York State",2021-04-05,253880
"6084","New York State",2021-04-06,248257
"6085","New York State",2021-04-07,252148
"6086","New York State",2021-04-08,264244
"6087","New York State",2021-04-09,229302
"6088","New York State",2021-04-10,218607
"6089","New York State",2021-04-11,220483
"6090","New York State",2021-04-12,228960
"6091","New York State",2021-04-13,239447
"6092","New York State",2021-04-14,229479
"6093","New York State",2021-04-15,228669
"6094","New York State",2021-04-16,220771
"6095","New York State",2021-04-17,209401
"6096","New York State",2021-04-18,209841
"6097","New York State",2021-04-19,204840
"6098","New York State",2021-04-20,198897
"6099","New York State",2021-04-21,195802
"6100","New York State",2021-04-22,189692
"6101","New York State",2021-04-23,187131
"6102","New York State",2021-04-24,184852
"6103","New York State",2021-04-25,171600
"6104","New York State",2021-04-26,168545
"6105","New York State",2021-04-27,164660
"6106","New York State",2021-04-28,165432
"6107","New York State",2021-04-29,176998
"6108","New York State",2021-04-30,180265
"6109","New York State",2021-05-01,183936
"6110","New York State",2021-05-02,178220
"6111","New York State",2021-05-03,172633
"6112","New York State",2021-05-04,170878
"6113","New York State",2021-05-05,170210
"6114","New York State",2021-05-06,163113
"6115","New York State",2021-05-07,152117
"6116","New York State",2021-05-08,144003
"6117","New York State",2021-05-09,150503
"6118","New York State",2021-05-10,157693
"6119","New York State",2021-05-11,156390
"6120","New York State",2021-05-12,148783
"6121","New York State",2021-05-13,136481
"6122","New York State",2021-05-14,132954
"6123","New York State",2021-05-15,131908
"6124","New York State",2021-05-16,127708
"6125","New York State",2021-05-17,120499
"6126","New York State",2021-05-18,117234
"6127","New York State",2021-05-19,121817
"6128","New York State",2021-05-20,126864
"6129","New York State",2021-05-21,136779
"6130","New York State",2021-05-22,131850
"6131","New York State",2021-05-23,131958
"6132","New York State",2021-05-24,132687
"6133","New York State",2021-05-25,132666
"6134","New York State",2021-05-26,127093
"6135","New York State",2021-05-27,120322
"6136","New York State",2021-05-28,108241
"6137","New York State",2021-05-29,109447
"6138","New York State",2021-05-30,107689
"6139","New York State",2021-05-31,102207
"6140","New York State",2021-06-01,97834
"6141","New York State",2021-06-02,89111
"6142","New York State",2021-06-03,80363
"6143","New York State",2021-06-04,75657
"6144","New York State",2021-06-05,69910
"6145","New York State",2021-06-06,58478
"6146","New York State",2021-06-07,70280
"6147","New York State",2021-06-08,74709
"6148","New York State",2021-06-09,78568
"6149","New York State",2021-06-10,73136
"6150","New York State",2021-06-11,79545
"6151","North Carolina",2021-01-13,55328
"6152","North Carolina",2021-01-14,28301
"6153","North Carolina",2021-01-15,30405
"6154","North Carolina",2021-01-16,28926
"6155","North Carolina",2021-01-17,28038
"6156","North Carolina",2021-01-18,27447
"6157","North Carolina",2021-01-19,27024
"6158","North Carolina",2021-01-20,22935
"6159","North Carolina",2021-01-21,29296
"6160","North Carolina",2021-01-22,31727
"6161","North Carolina",2021-01-23,35671
"6162","North Carolina",2021-01-24,40662
"6163","North Carolina",2021-01-25,42821
"6164","North Carolina",2021-01-26,42706
"6165","North Carolina",2021-01-27,41324
"6166","North Carolina",2021-01-28,53788
"6167","North Carolina",2021-01-29,46616
"6168","North Carolina",2021-01-30,45961
"6169","North Carolina",2021-01-31,45031
"6170","North Carolina",2021-02-01,42815
"6171","North Carolina",2021-02-02,39490
"6172","North Carolina",2021-02-03,44276
"6173","North Carolina",2021-02-04,30525
"6174","North Carolina",2021-02-05,36979
"6175","North Carolina",2021-02-06,38929
"6176","North Carolina",2021-02-07,41555
"6177","North Carolina",2021-02-08,42660
"6178","North Carolina",2021-02-09,44477
"6179","North Carolina",2021-02-10,44199
"6180","North Carolina",2021-02-11,45597
"6181","North Carolina",2021-02-12,48191
"6182","North Carolina",2021-02-13,50312
"6183","North Carolina",2021-02-14,53556
"6184","North Carolina",2021-02-15,53826
"6185","North Carolina",2021-02-16,56765
"6186","North Carolina",2021-02-17,56964
"6187","North Carolina",2021-02-18,57088
"6188","North Carolina",2021-02-19,73115
"6189","North Carolina",2021-02-20,69341
"6190","North Carolina",2021-02-21,64439
"6191","North Carolina",2021-02-22,64854
"6192","North Carolina",2021-02-23,61910
"6193","North Carolina",2021-02-24,61381
"6194","North Carolina",2021-02-25,61164
"6195","North Carolina",2021-02-26,46498
"6196","North Carolina",2021-02-27,51031
"6197","North Carolina",2021-02-28,57036
"6198","North Carolina",2021-03-01,60066
"6199","North Carolina",2021-03-02,60984
"6200","North Carolina",2021-03-03,63203
"6201","North Carolina",2021-03-04,64444
"6202","North Carolina",2021-03-05,56531
"6203","North Carolina",2021-03-06,56396
"6204","North Carolina",2021-03-07,51845
"6205","North Carolina",2021-03-08,50910
"6206","North Carolina",2021-03-09,52006
"6207","North Carolina",2021-03-10,53160
"6208","North Carolina",2021-03-11,55226
"6209","North Carolina",2021-03-12,69359
"6210","North Carolina",2021-03-13,90125
"6211","North Carolina",2021-03-14,83400
"6212","North Carolina",2021-03-15,85506
"6213","North Carolina",2021-03-16,93581
"6214","North Carolina",2021-03-17,93062
"6215","North Carolina",2021-03-18,96679
"6216","North Carolina",2021-03-19,92464
"6217","North Carolina",2021-03-20,73087
"6218","North Carolina",2021-03-21,84056
"6219","North Carolina",2021-03-22,83368
"6220","North Carolina",2021-03-23,75425
"6221","North Carolina",2021-03-24,76681
"6222","North Carolina",2021-03-25,73600
"6223","North Carolina",2021-03-26,75817
"6224","North Carolina",2021-03-27,79031
"6225","North Carolina",2021-03-28,78139
"6226","North Carolina",2021-03-29,76051
"6227","North Carolina",2021-03-30,73892
"6228","North Carolina",2021-03-31,74897
"6229","North Carolina",2021-04-01,77331
"6230","North Carolina",2021-04-02,74084
"6231","North Carolina",2021-04-03,78809
"6232","North Carolina",2021-04-04,72591
"6233","North Carolina",2021-04-05,71909
"6234","North Carolina",2021-04-06,72721
"6235","North Carolina",2021-04-07,71959
"6236","North Carolina",2021-04-08,72987
"6237","North Carolina",2021-04-09,77093
"6238","North Carolina",2021-04-10,74144
"6239","North Carolina",2021-04-11,83264
"6240","North Carolina",2021-04-12,87853
"6241","North Carolina",2021-04-13,90428
"6242","North Carolina",2021-04-14,92767
"6243","North Carolina",2021-04-15,92015
"6244","North Carolina",2021-04-16,91682
"6245","North Carolina",2021-04-17,88700
"6246","North Carolina",2021-04-18,86225
"6247","North Carolina",2021-04-19,83675
"6248","North Carolina",2021-04-20,82566
"6249","North Carolina",2021-04-21,78807
"6250","North Carolina",2021-04-22,77107
"6251","North Carolina",2021-04-23,75101
"6252","North Carolina",2021-04-24,71791
"6253","North Carolina",2021-04-25,69084
"6254","North Carolina",2021-04-26,66776
"6255","North Carolina",2021-04-27,69296
"6256","North Carolina",2021-04-28,61834
"6257","North Carolina",2021-04-29,58867
"6258","North Carolina",2021-04-30,58801
"6259","North Carolina",2021-05-01,61125
"6260","North Carolina",2021-05-02,62937
"6261","North Carolina",2021-05-03,61755
"6262","North Carolina",2021-05-04,58984
"6263","North Carolina",2021-05-05,62485
"6264","North Carolina",2021-05-06,61484
"6265","North Carolina",2021-05-07,56857
"6266","North Carolina",2021-05-08,51070
"6267","North Carolina",2021-05-09,47119
"6268","North Carolina",2021-05-10,46266
"6269","North Carolina",2021-05-11,44151
"6270","North Carolina",2021-05-12,43021
"6271","North Carolina",2021-05-13,41544
"6272","North Carolina",2021-05-14,38698
"6273","North Carolina",2021-05-15,36634
"6274","North Carolina",2021-05-16,34067
"6275","North Carolina",2021-05-17,34698
"6276","North Carolina",2021-05-18,35086
"6277","North Carolina",2021-05-19,35714
"6278","North Carolina",2021-05-20,35855
"6279","North Carolina",2021-05-21,35723
"6280","North Carolina",2021-05-22,34978
"6281","North Carolina",2021-05-23,34259
"6282","North Carolina",2021-05-24,33217
"6283","North Carolina",2021-05-25,32814
"6284","North Carolina",2021-05-26,31224
"6285","North Carolina",2021-05-27,29044
"6286","North Carolina",2021-05-28,27553
"6287","North Carolina",2021-05-29,26329
"6288","North Carolina",2021-05-30,23914
"6289","North Carolina",2021-05-31,21891
"6290","North Carolina",2021-06-01,21371
"6291","North Carolina",2021-06-02,18326
"6292","North Carolina",2021-06-03,17258
"6293","North Carolina",2021-06-04,16526
"6294","North Carolina",2021-06-05,15261
"6295","North Carolina",2021-06-06,14973
"6296","North Carolina",2021-06-07,17580
"6297","North Carolina",2021-06-08,17975
"6298","North Carolina",2021-06-09,19450
"6299","North Carolina",2021-06-10,20059
"6300","North Carolina",2021-06-11,17813
"6301","North Dakota",2021-01-13,1249
"6302","North Dakota",2021-01-14,1648
"6303","North Dakota",2021-01-15,2310
"6304","North Dakota",2021-01-16,2370
"6305","North Dakota",2021-01-17,2406
"6306","North Dakota",2021-01-18,2430
"6307","North Dakota",2021-01-19,2447
"6308","North Dakota",2021-01-20,2418
"6309","North Dakota",2021-01-21,2353
"6310","North Dakota",2021-01-22,2528
"6311","North Dakota",2021-01-23,2863
"6312","North Dakota",2021-01-24,3095
"6313","North Dakota",2021-01-25,3026
"6314","North Dakota",2021-01-26,2693
"6315","North Dakota",2021-01-27,2796
"6316","North Dakota",2021-01-28,2972
"6317","North Dakota",2021-01-29,3153
"6318","North Dakota",2021-01-30,3227
"6319","North Dakota",2021-01-31,3534
"6320","North Dakota",2021-02-01,3463
"6321","North Dakota",2021-02-02,3505
"6322","North Dakota",2021-02-03,3763
"6323","North Dakota",2021-02-04,3836
"6324","North Dakota",2021-02-05,3807
"6325","North Dakota",2021-02-06,4165
"6326","North Dakota",2021-02-07,4130
"6327","North Dakota",2021-02-08,4328
"6328","North Dakota",2021-02-09,4256
"6329","North Dakota",2021-02-10,3778
"6330","North Dakota",2021-02-11,3817
"6331","North Dakota",2021-02-12,3795
"6332","North Dakota",2021-02-13,3348
"6333","North Dakota",2021-02-14,3156
"6334","North Dakota",2021-02-15,3056
"6335","North Dakota",2021-02-16,3378
"6336","North Dakota",2021-02-17,3438
"6337","North Dakota",2021-02-18,3305
"6338","North Dakota",2021-02-19,6133
"6339","North Dakota",2021-02-20,6331
"6340","North Dakota",2021-02-21,6499
"6341","North Dakota",2021-02-22,6456
"6342","North Dakota",2021-02-23,6164
"6343","North Dakota",2021-02-24,6532
"6344","North Dakota",2021-02-25,6737
"6345","North Dakota",2021-02-26,4329
"6346","North Dakota",2021-02-27,5262
"6347","North Dakota",2021-02-28,5686
"6348","North Dakota",2021-03-01,6031
"6349","North Dakota",2021-03-02,6039
"6350","North Dakota",2021-03-03,5910
"6351","North Dakota",2021-03-04,6054
"6352","North Dakota",2021-03-05,6094
"6353","North Dakota",2021-03-06,5543
"6354","North Dakota",2021-03-07,5502
"6355","North Dakota",2021-03-08,5343
"6356","North Dakota",2021-03-09,5571
"6357","North Dakota",2021-03-10,5654
"6358","North Dakota",2021-03-11,5744
"6359","North Dakota",2021-03-12,6046
"6360","North Dakota",2021-03-13,6367
"6361","North Dakota",2021-03-14,6330
"6362","North Dakota",2021-03-15,6527
"6363","North Dakota",2021-03-16,6264
"6364","North Dakota",2021-03-17,6349
"6365","North Dakota",2021-03-18,6289
"6366","North Dakota",2021-03-19,6136
"6367","North Dakota",2021-03-20,6001
"6368","North Dakota",2021-03-21,5744
"6369","North Dakota",2021-03-22,5546
"6370","North Dakota",2021-03-23,5557
"6371","North Dakota",2021-03-24,5421
"6372","North Dakota",2021-03-25,5502
"6373","North Dakota",2021-03-26,5573
"6374","North Dakota",2021-03-27,5722
"6375","North Dakota",2021-03-28,5798
"6376","North Dakota",2021-03-29,5875
"6377","North Dakota",2021-03-30,7191
"6378","North Dakota",2021-03-31,7177
"6379","North Dakota",2021-04-01,7208
"6380","North Dakota",2021-04-02,7710
"6381","North Dakota",2021-04-03,7844
"6382","North Dakota",2021-04-04,7324
"6383","North Dakota",2021-04-05,7022
"6384","North Dakota",2021-04-06,6000
"6385","North Dakota",2021-04-07,6150
"6386","North Dakota",2021-04-08,6216
"6387","North Dakota",2021-04-09,5869
"6388","North Dakota",2021-04-10,5591
"6389","North Dakota",2021-04-11,6049
"6390","North Dakota",2021-04-12,6493
"6391","North Dakota",2021-04-13,6200
"6392","North Dakota",2021-04-14,6081
"6393","North Dakota",2021-04-15,5991
"6394","North Dakota",2021-04-16,5393
"6395","North Dakota",2021-04-17,4987
"6396","North Dakota",2021-04-18,4873
"6397","North Dakota",2021-04-19,4520
"6398","North Dakota",2021-04-20,4514
"6399","North Dakota",2021-04-21,4546
"6400","North Dakota",2021-04-22,4218
"6401","North Dakota",2021-04-23,4064
"6402","North Dakota",2021-04-24,3886
"6403","North Dakota",2021-04-25,3675
"6404","North Dakota",2021-04-26,3535
"6405","North Dakota",2021-04-27,3548
"6406","North Dakota",2021-04-28,3349
"6407","North Dakota",2021-04-29,3341
"6408","North Dakota",2021-04-30,3048
"6409","North Dakota",2021-05-01,2653
"6410","North Dakota",2021-05-02,2280
"6411","North Dakota",2021-05-03,2135
"6412","North Dakota",2021-05-04,2165
"6413","North Dakota",2021-05-05,2165
"6414","North Dakota",2021-05-06,1947
"6415","North Dakota",2021-05-07,1913
"6416","North Dakota",2021-05-08,2018
"6417","North Dakota",2021-05-09,2074
"6418","North Dakota",2021-05-10,2143
"6419","North Dakota",2021-05-11,2094
"6420","North Dakota",2021-05-12,1993
"6421","North Dakota",2021-05-13,2096
"6422","North Dakota",2021-05-14,1860
"6423","North Dakota",2021-05-15,1653
"6424","North Dakota",2021-05-16,1596
"6425","North Dakota",2021-05-17,1551
"6426","North Dakota",2021-05-18,1556
"6427","North Dakota",2021-05-19,1614
"6428","North Dakota",2021-05-20,1648
"6429","North Dakota",2021-05-21,1576
"6430","North Dakota",2021-05-22,1635
"6431","North Dakota",2021-05-23,1687
"6432","North Dakota",2021-05-24,1707
"6433","North Dakota",2021-05-25,1728
"6434","North Dakota",2021-05-26,1716
"6435","North Dakota",2021-05-27,1522
"6436","North Dakota",2021-05-28,1515
"6437","North Dakota",2021-05-29,1396
"6438","North Dakota",2021-05-30,1360
"6439","North Dakota",2021-05-31,1292
"6440","North Dakota",2021-06-01,1285
"6441","North Dakota",2021-06-02,1143
"6442","North Dakota",2021-06-03,1123
"6443","North Dakota",2021-06-04,1061
"6444","North Dakota",2021-06-05,757
"6445","North Dakota",2021-06-06,731
"6446","North Dakota",2021-06-07,949
"6447","North Dakota",2021-06-08,930
"6448","North Dakota",2021-06-09,1037
"6449","North Dakota",2021-06-10,826
"6450","North Dakota",2021-06-11,895
"6451","Northern Mariana Islands",2021-01-13,419
"6452","Northern Mariana Islands",2021-01-14,438
"6453","Northern Mariana Islands",2021-01-15,396
"6454","Northern Mariana Islands",2021-01-16,388
"6455","Northern Mariana Islands",2021-01-17,384
"6456","Northern Mariana Islands",2021-01-18,381
"6457","Northern Mariana Islands",2021-01-19,379
"6458","Northern Mariana Islands",2021-01-20,379
"6459","Northern Mariana Islands",2021-01-21,387
"6460","Northern Mariana Islands",2021-01-22,402
"6461","Northern Mariana Islands",2021-01-23,395
"6462","Northern Mariana Islands",2021-01-24,393
"6463","Northern Mariana Islands",2021-01-25,356
"6464","Northern Mariana Islands",2021-01-26,338
"6465","Northern Mariana Islands",2021-01-27,319
"6466","Northern Mariana Islands",2021-01-28,277
"6467","Northern Mariana Islands",2021-01-29,261
"6468","Northern Mariana Islands",2021-01-30,242
"6469","Northern Mariana Islands",2021-01-31,237
"6470","Northern Mariana Islands",2021-02-01,236
"6471","Northern Mariana Islands",2021-02-02,238
"6472","Northern Mariana Islands",2021-02-03,233
"6473","Northern Mariana Islands",2021-02-04,245
"6474","Northern Mariana Islands",2021-02-05,255
"6475","Northern Mariana Islands",2021-02-06,281
"6476","Northern Mariana Islands",2021-02-07,263
"6477","Northern Mariana Islands",2021-02-08,252
"6478","Northern Mariana Islands",2021-02-09,265
"6479","Northern Mariana Islands",2021-02-10,268
"6480","Northern Mariana Islands",2021-02-11,252
"6481","Northern Mariana Islands",2021-02-12,234
"6482","Northern Mariana Islands",2021-02-13,242
"6483","Northern Mariana Islands",2021-02-14,266
"6484","Northern Mariana Islands",2021-02-15,310
"6485","Northern Mariana Islands",2021-02-16,308
"6486","Northern Mariana Islands",2021-02-17,316
"6487","Northern Mariana Islands",2021-02-18,341
"6488","Northern Mariana Islands",2021-02-19,365
"6489","Northern Mariana Islands",2021-02-20,304
"6490","Northern Mariana Islands",2021-02-21,310
"6491","Northern Mariana Islands",2021-02-22,286
"6492","Northern Mariana Islands",2021-02-23,280
"6493","Northern Mariana Islands",2021-02-24,333
"6494","Northern Mariana Islands",2021-02-25,337
"6495","Northern Mariana Islands",2021-02-26,328
"6496","Northern Mariana Islands",2021-02-27,371
"6497","Northern Mariana Islands",2021-02-28,349
"6498","Northern Mariana Islands",2021-03-01,356
"6499","Northern Mariana Islands",2021-03-02,359
"6500","Northern Mariana Islands",2021-03-03,307
"6501","Northern Mariana Islands",2021-03-04,301
"6502","Northern Mariana Islands",2021-03-05,298
"6503","Northern Mariana Islands",2021-03-06,313
